date,serial_number,model,failure,smart_7_raw,smart_9_raw,smart_240_raw,smart_241_raw,smart_242_raw,smart_7_norm,smart_9_norm,smart_240_norm,smart_241_norm,smart_242_norm
2020-03-01,Z304K67H,ST4000DM000,0,46504671.0,38591.0,38473.0,56617709016.0,211589115453.0,-0.6384309100124049,0.7365002487238105,0.7364176594888305,0.7050661702347991,0.7200570992136356
2020-03-02,Z304K67H,ST4000DM000,0,49658553.0,38615.0,38497.0,56636609808.0,211927193471.0,-0.6371222498028598,0.7926408487514922,0.7925782811219837,0.74940002551663,0.7889984729246337
2020-03-03,Z304K67H,ST4000DM000,0,51479949.0,38639.0,38521.0,56673265648.0,212191308862.0,-0.6363664864385282,0.8487814487791739,0.8487389027551369,0.835380269402386,0.8428572774144227
2020-03-04,Z304K67H,ST4000DM000,0,52711357.0,38663.0,38545.0,56709502376.0,212466662377.0,-0.6358555305272685,0.9049220488068557,0.9048995243882901,0.920377440687011,0.8990077769131861
2020-03-05,Z304K67H,ST4000DM000,0,53620615.0,38687.0,38569.0,56732390688.0,212723100814.0,-0.6354782463534121,0.9610626488345375,0.9610601460214433,0.9740644561228399,0.9513010854922763
2020-03-06,Z304K67H,ST4000DM000,0,54686915.0,38711.0,38593.0,56754304520.0,213056259588.0,-0.6350357997490566,1.0172032488622191,1.0172207676545966,1.025465723146907,1.0192393196292024
2020-03-07,Z304K67H,ST4000DM000,0,56754495.0,38735.0,38617.0,56782638888.0,213400382104.0,-0.6341778857002585,1.073343848889901,1.0733813892877497,1.0919270529374334,1.0894132963883922
2020-03-08,Z304K67H,ST4000DM000,0,59058073.0,38759.0,38641.0,56819502632.0,213693082724.0,-0.6332220475084099,1.1294844489175828,1.129542010920903,1.1783949581787831,1.149101243413865
2020-03-09,Z304K67H,ST4000DM000,0,61227084.0,38783.0,38665.0,56851390272.0,213981295070.0,-0.6323220460531348,1.1856250489452644,1.185702632554056,1.253190872394395,1.207873934910505
2020-03-10,Z304K67H,ST4000DM000,0,63548612.0,38807.0,38689.0,56879363600.0,214298232391.0,-0.6313587597542356,1.2417656489729463,1.2418632541872094,1.3188053437511078,1.2725042661555952
2020-03-11,Z304K67H,ST4000DM000,0,65301697.0,38831.0,38713.0,56888714984.0,214599835995.0,-0.6306313411052656,1.297906249000628,1.2980238758203626,1.3407400280194086,1.3340077229581249
2020-03-12,Z304K67H,ST4000DM000,0,66792955.0,38854.0,38736.0,56899407568.0,214781750790.0,-0.6300125639897091,1.3517076573604896,1.3518444715521345,1.365820642188636,1.3711040593003907
2020-03-13,Z304K67H,ST4000DM000,0,69509456.0,38878.0,38760.0,56918880272.0,215066768464.0,-0.6288853890453422,1.4078482573881714,1.4080050931852877,1.4114959790254167,1.4292252885175871
2020-03-14,Z304K67H,ST4000DM000,0,71825781.0,38902.0,38784.0,56934715288.0,215357976961.0,-0.6279242616601468,1.463988857415853,1.4641657148184408,1.448638724563777,1.4886089595952348
2020-03-15,Z304K67H,ST4000DM000,0,73757211.0,38926.0,38808.0,56948408248.0,215653365373.0,-0.6271228411921261,1.520129457443535,1.520326336451594,1.4807570456912673,1.5488450051744842
2020-03-16,Z304K67H,ST4000DM000,0,75725672.0,38950.0,38832.0,56960718328.0,215927790489.0,-0.6263060552170194,1.5762700574712167,1.5764869580847471,1.5096316719623655,1.6048061841643586
2020-03-17,Z304K67H,ST4000DM000,0,76838781.0,38974.0,38856.0,56969824200.0,216236426845.0,-0.6258441858581827,1.6324106574988984,1.6326475797179005,1.5309904812367532,1.6677437702448492
2020-03-18,Z304K67H,ST4000DM000,1,77779262.0,38998.0,38880.0,56979829800.0,216543919350.0,-0.6254539461274213,1.6885512575265802,1.6888082013510537,1.554459700008532,1.7304481005232406
2019-11-28,Z304K6EG,ST4000DM000,0,796245161.0,36335.0,36248.0,53360129496.0,195471422983.0,-1.7205852559292703,-1.6885325156748083,-1.6890083876444602,-1.7688092459393912,-1.704991278632995
2019-11-29,Z304K6EG,ST4000DM000,0,798223039.0,36359.0,36272.0,53383628984.0,195811674333.0,-1.6582102672856525,-1.6322301514660913,-1.6326542174564047,-1.7113759830522357,-1.6356683098749445
2019-11-30,Z304K6EG,ST4000DM000,0,800583971.0,36383.0,36296.0,53406050040.0,196104688814.0,-1.5837551660668945,-1.5759277872573745,-1.5763000472683493,-1.6565784315713,-1.5759694028404263
2019-12-01,Z304K6EG,ST4000DM000,0,802578624.0,36407.0,36320.0,53436041960.0,196405764844.0,-1.5208511556967108,-1.5196254230486574,-1.519945877080294,-1.5832775228089244,-1.5146280320523666
2019-12-02,Z304K6EG,ST4000DM000,0,804557156.0,36431.0,36344.0,53454840816.0,196573471846.0,-1.458455542301428,-1.4633230588399404,-1.4635917068922386,-1.5373327073888703,-1.4804593292385428
2019-12-03,Z304K6EG,ST4000DM000,0,806591370.0,36455.0,36368.0,53479383120.0,196881666438.0,-1.3943039236734396,-1.4070206946312234,-1.4072375367041832,-1.4773507793788436,-1.417667619308175
2019-12-04,Z304K6EG,ST4000DM000,0,807613754.0,36479.0,36392.0,53498660336.0,197057008233.0,-1.3620616972118396,-1.3507183304225063,-1.350883366516128,-1.430236841651329,-1.3819434002073088
2019-12-05,Z304K6EG,ST4000DM000,0,809808795.0,36503.0,36416.0,53523476080.0,197338617430.0,-1.2928381872444523,-1.2944159662137893,-1.2945291963280725,-1.3695866202978957,-1.3245682110549053
2019-12-06,Z304K6EG,ST4000DM000,0,810881709.0,36527.0,36440.0,53547790000.0,197633518342.0,-1.259002430658061,-1.2381136020050723,-1.2381750261400173,-1.3101628677813615,-1.2644849616885276
2019-12-07,Z304K6EG,ST4000DM000,0,812714812.0,36551.0,36464.0,53573155128.0,197977078587.0,-1.20119311238485,-1.1818112377963554,-1.1818208559519618,-1.2481699399103223,-1.1944878371197547
2019-12-08,Z304K6EG,ST4000DM000,0,814199498.0,36575.0,36488.0,53600760064.0,198309319672.0,-1.1543715832564918,-1.1255088735876384,-1.1254666857639064,-1.180702872275866,-1.1267968834891644
2019-12-09,Z304K6EG,ST4000DM000,0,816139519.0,36599.0,36512.0,53630684696.0,198534842009.0,-1.0931904649856075,-1.0692065093789214,-1.0691125155758512,-1.1075664168578847,-1.0808488573546802
2019-12-10,Z304K6EG,ST4000DM000,0,818791997.0,36623.0,36536.0,53664891400.0,198896169894.0,-1.0095410765362458,-1.0129041451702043,-1.0127583453877957,-1.0239644837717208,-1.0072317455246538
2019-12-11,Z304K6EG,ST4000DM000,0,820394129.0,36647.0,36560.0,53695285568.0,199189028421.0,-0.9590157330592585,-0.9566017809614873,-0.9564041751997404,-0.9496804720953657,-0.9475646126308397
2019-12-12,Z304K6EG,ST4000DM000,0,821540110.0,36671.0,36584.0,53723039488.0,199448594400.0,-0.9228757123599018,-0.9002994167527703,-0.9000500050116851,-0.8818492843048452,-0.8946805189957379
2019-12-13,Z304K6EG,ST4000DM000,0,823505194.0,36695.0,36608.0,53745261840.0,199740760809.0,-0.8609041993627629,-0.8439970525440533,-0.8436958348236298,-0.8275373697479449,-0.8351543985460798
2019-12-14,Z304K6EG,ST4000DM000,0,826186169.0,36719.0,36632.0,53775448464.0,200083464071.0,-0.7763561204727486,-0.7876946883353363,-0.7873416646355744,-0.753760600149062,-0.7653318760934635
2019-12-15,Z304K6EG,ST4000DM000,0,827913346.0,36743.0,36655.0,53803835192.0,200382361526.0,-0.7218873181702213,-0.7313923241266193,-0.7333355848720213,-0.6843828157594541,-0.7044343691920926
2019-12-16,Z304K6EG,ST4000DM000,0,829525628.0,36767.0,36679.0,53831334296.0,200548933066.0,-0.6710418810703043,-0.6750899599179022,-0.676981414683966,-0.6171744038488105,-0.6704970059357812
2019-12-17,Z304K6EG,ST4000DM000,0,831963618.0,36791.0,36703.0,53856480440.0,200801010973.0,-0.5941566542953192,-0.6187875957091853,-0.6206272444959107,-0.5557166776655734,-0.6191385355827443
2019-12-18,Z304K6EG,ST4000DM000,0,834109521.0,36815.0,36727.0,53883471304.0,201078019366.0,-0.5264827758987215,-0.5624852315004683,-0.5642730743078553,-0.4897504154362236,-0.5627007163833296
2019-12-19,Z304K6EG,ST4000DM000,0,835551076.0,36839.0,36751.0,53911140544.0,201382473105.0,-0.48102143968175026,-0.5061828672917512,-0.5079189041197999,-0.4221261874186687,-0.5006711695880895
2019-12-20,Z304K6EG,ST4000DM000,0,836725500.0,36863.0,36775.0,53940675776.0,201593303759.0,-0.44398443150288763,-0.44988050308303423,-0.45156473393174457,-0.3499414341215277,-0.4577164338009094
2019-12-21,Z304K6EG,ST4000DM000,0,838800587.0,36886.0,36799.0,53966824776.0,201831000490.0,-0.37854382896849514,-0.3959240707163471,-0.39521056374368924,-0.28603270592982294,-0.40928799095416174
2019-12-22,Z304K6EG,ST4000DM000,0,839879574.0,36910.0,36823.0,53992601264.0,202154491979.0,-0.34451655232574396,-0.33962170650763013,-0.33885639355563385,-0.22303440521741566,-0.3433796840938298
2019-12-23,Z304K6EG,ST4000DM000,0,841289997.0,36934.0,36847.0,54017081520.0,202357340709.0,-0.30003700474611694,-0.2833193422989131,-0.2825022233675785,-0.1632041238771216,-0.30205118922555013
2019-12-24,Z304K6EG,ST4000DM000,0,842569827.0,36958.0,36871.0,54042648072.0,202671076473.0,-0.25967587948168624,-0.22701697809019608,-0.22614805317952316,-0.10071891134252813,-0.2381305183272419
2019-12-25,Z304K6EG,ST4000DM000,0,844846185.0,36982.0,36895.0,54066664736.0,203042995036.0,-0.1878879307817114,-0.17071461388147907,-0.1697938829914678,-0.04202165899454158,-0.16235565682151087
2019-12-26,Z304K6EG,ST4000DM000,0,846975168.0,37006.0,36919.0,54082386096.0,203381385778.0,-0.12074764687772153,-0.11441224967276208,-0.11343971280341246,-0.0035983111401708917,-0.09341176920525451
2019-12-27,Z304K6EG,ST4000DM000,0,848533577.0,37030.0,36943.0,54095323104.0,203663848047.0,-0.07160116581209867,-0.058109885464045066,-0.05708554261535711,0.02802001949908528,-0.035862774765658474
2019-12-28,Z304K6EG,ST4000DM000,0,851189127.0,37054.0,36967.0,54113437936.0,203958284988.0,0.012145102204715121,-0.0018075212553280583,-0.0007313724273017565,0.07229306529534499,0.024125944932761365
2019-12-29,Z304K6EG,ST4000DM000,0,853111373.0,37078.0,36991.0,54134818064.0,204291569465.0,0.07276566243150365,0.054494842953388946,0.055622797760753594,0.1245465659667227,0.09202947973611832
2019-12-30,Z304K6EG,ST4000DM000,0,855904373.0,37102.0,37015.0,54150810120.0,204484348146.0,0.1608465972928171,0.11079720716210596,0.11197696794880894,0.16363150076845587,0.13130629812399885
2019-12-31,Z304K6EG,ST4000DM000,0,857472789.0,37126.0,37039.0,54169143392.0,204742467260.0,0.21030866228796274,0.16709957137082296,0.1683311381368643,0.2084384187046137,0.18389560680911549
2020-01-01,Z304K6EG,ST4000DM000,0,859486507.0,37150.0,37063.0,54188362240.0,205009888836.0,0.2738139125518562,0.22340193557953997,0.22468530832491965,0.2554097037629214,0.23838020344121294
2020-01-02,Z304K6EG,ST4000DM000,0,861586015.0,37174.0,37087.0,54204095376.0,205295889878.0,0.34002466349664906,0.279704299788257,0.281039478512975,0.2938618324189742,0.29665018914247726
2020-01-03,Z304K6EG,ST4000DM000,0,862998201.0,37198.0,37111.0,54219112832.0,205554452647.0,0.38455980960408154,0.336006663996974,0.33739364870103034,0.33056482349453675,0.3493298883042352
2020-01-04,Z304K6EG,ST4000DM000,0,864747768.0,37222.0,37135.0,54236234952.0,205756038096.0,0.4397347100561057,0.39230902820569097,0.3937478188890857,0.3724116594402996,0.39040100171232184
2020-01-05,Z304K6EG,ST4000DM000,0,865674946.0,37246.0,37159.0,54258119376.0,206062380415.0,0.46897448987094387,0.448611392414408,0.45010198907714105,0.4258976705706686,0.45281532867768354
2020-01-06,Z304K6EG,ST4000DM000,0,867067938.0,37270.0,37183.0,54278320096.0,206272983598.0,0.5129043278997053,0.504913756623125,0.5064561592651964,0.4752686722822726,0.4957237194172206
2020-01-07,Z304K6EG,ST4000DM000,0,868226861.0,37294.0,37207.0,54294897888.0,206580387810.0,0.5494524916205352,0.561216120831842,0.5628103294532518,0.5157851586850649,0.5583543969577186
2020-01-08,Z304K6EG,ST4000DM000,0,870387869.0,37318.0,37231.0,54322348848.0,206949837857.0,0.6176027260934236,0.6175184850405591,0.6191644996413072,0.5828759056062229,0.633626321862179
2020-01-09,Z304K6EG,ST4000DM000,0,871733191.0,37342.0,37254.0,54348342976.0,207214207681.0,0.6600292278655295,0.673820849249276,0.6731705794048601,0.6464061232410228,0.6874891531183174
2020-01-10,Z304K6EG,ST4000DM000,0,873066418.0,37366.0,37278.0,54369123720.0,207487345835.0,0.7020742978771101,0.730123213457993,0.7295247495929156,0.6971947163006962,0.7431384480186126
2020-01-11,Z304K6EG,ST4000DM000,0,875548654.0,37390.0,37302.0,54390858448.0,207805198230.0,0.780354880557528,0.7864255776667101,0.7858789197809709,0.7503148671314214,0.807897843237049
2020-01-12,Z304K6EG,ST4000DM000,0,877484072.0,37414.0,37326.0,54428626680.0,208085595013.0,0.8413908371588218,0.8427279418754271,0.8422330899690262,0.8426212525828438,0.8650260145955664
2020-01-13,Z304K6EG,ST4000DM000,0,878991351.0,37438.0,37350.0,54448704144.0,208263997439.0,0.8889248663091354,0.899030306084144,0.8985872601570816,0.8916910139333634,0.901373808083993
2020-01-14,Z304K6EG,ST4000DM000,0,880990707.0,37462.0,37374.0,54473153944.0,208573172616.0,0.9519771919806628,0.9553326702928611,0.9549414303451369,0.9514468601432201,0.9643653028596515
2020-01-15,Z304K6EG,ST4000DM000,0,882810945.0,37486.0,37398.0,54496423968.0,208866327517.0,1.0093807955288503,1.011635034501578,1.0112956005331923,1.0083193079932504,1.0240928191304683
2020-01-16,Z304K6EG,ST4000DM000,0,884843064.0,37510.0,37422.0,54519266176.0,209115894415.0,1.0734663455716134,1.0679373987102951,1.0676497707212476,1.064146164177823,1.0749396953385937
2020-01-17,Z304K6EG,ST4000DM000,0,886861549.0,37534.0,37446.0,54536182240.0,209397927295.0,1.1371219294611723,1.1242397629190122,1.124003940909303,1.1054893947506739,1.1324012058630428
2020-01-18,Z304K6EG,ST4000DM000,0,889583200.0,37558.0,37470.0,54553998640.0,209694506379.0,1.2229527796030373,1.180542127127729,1.1803581110973584,1.1490330662086528,1.1928263667754777
2020-01-19,Z304K6EG,ST4000DM000,0,890992262.0,37582.0,37494.0,54574273048.0,209935942441.0,1.267389406254506,1.236844491336446,1.2367122812854137,1.1985841630046956,1.2420166626643632
2020-01-20,Z304K6EG,ST4000DM000,0,892230199.0,37606.0,37518.0,54596770240.0,210043707664.0,1.306429380568652,1.293146855545163,1.293066451473469,1.2535677925356372,1.263972799465094
2020-01-21,Z304K6EG,ST4000DM000,0,893355915.0,37634.0,37545.0,54616283256.0,210282165974.0,1.3419303177932629,1.3588329471219995,1.3564648929350314,1.3012580306229211,1.3125564067725375
2020-01-22,Z304K6EG,ST4000DM000,0,894357211.0,37657.0,37569.0,54638966960.0,210588002923.0,1.3735075063907902,1.4127893794886868,1.4128190631230866,1.3566974995631134,1.374867769418371
2020-01-23,Z304K6EG,ST4000DM000,0,895277746.0,37681.0,37593.0,54664281104.0,210866074503.0,1.4025377904482765,1.4690917436974038,1.469173233311142,1.4185658214225219,1.4315222028330856
2020-01-24,Z304K6EG,ST4000DM000,0,897064058.0,37705.0,37617.0,54687143064.0,211204432717.0,1.458871492887941,1.5253941079061208,1.5255274034991975,1.474440951927307,1.5004594631794494
2020-01-25,Z304K6EG,ST4000DM000,0,900412144.0,37730.0,37641.0,54711416064.0,211585332500.0,1.5644577961017165,1.5840424039568677,1.5818815736872527,1.5337646950684307,1.5780641626372391
2020-01-26,Z304K6EG,ST4000DM000,0,902168710.0,37754.0,37665.0,54740148256.0,211900045756.0,1.6198534192401333,1.6403447681655847,1.6382357438753081,1.6039868010334724,1.642183988211575
2020-01-27,Z304K6EG,ST4000DM000,1,904180971.0,37777.0,37689.0,54762702952.0,212018326672.0,1.6833127210893855,1.6943012005322717,1.6945899140633633,1.6591109715987151,1.666282597209134
2019-11-21,Z304KBNT,ST4000DM000,0,864479517.0,36165.0,36084.0,52983833520.0,191589663042.0,-1.7029595550775198,-1.690400433968435,-1.690400433968435,-1.8057345997751049,-1.6821236959083503
2019-11-22,Z304KBNT,ST4000DM000,0,866609417.0,36189.0,36108.0,53014919088.0,191910262956.0,-1.6376987882018514,-1.6340139536355547,-1.6340139536355547,-1.7348975774538145,-1.6182219200913712
2019-11-23,Z304KBNT,ST4000DM000,0,869265117.0,36213.0,36132.0,53053436440.0,192161350793.0,-1.5563273535843987,-1.5776274733026743,-1.5776274733026743,-1.6471251898499912,-1.5681752483061
2019-11-24,Z304KBNT,ST4000DM000,0,870765962.0,36237.0,36156.0,53082908400.0,192414046535.0,-1.5103410182346109,-1.5212409929697936,-1.5212409929697936,-1.5799652174675602,-1.5178080898944817
2019-11-25,Z304KBNT,ST4000DM000,0,872420211.0,36261.0,36180.0,53119004096.0,192567120412.0,-1.45965433888661,-1.4648545126369132,-1.4648545126369132,-1.4977112395684107,-1.487297499765347
2019-11-26,Z304KBNT,ST4000DM000,0,874023275.0,36285.0,36204.0,53159590040.0,192868873386.0,-1.4105359830995885,-1.4084680323040328,-1.4084680323040328,-1.405224995757178,-1.427152284328219
2019-11-27,Z304KBNT,ST4000DM000,0,875989928.0,36309.0,36228.0,53194646592.0,193197535980.0,-1.350277152657627,-1.3520815519711524,-1.3520815519711524,-1.3253389934640407,-1.3616434601392804
2019-11-28,Z304KBNT,ST4000DM000,0,877064067.0,36333.0,36252.0,53226159344.0,193490648382.0,-1.317365215538014,-1.2956950716382718,-1.2956950716382718,-1.253528514825552,-1.3032204781487728
2019-11-29,Z304KBNT,ST4000DM000,0,878504986.0,36357.0,36276.0,53247348336.0,193802323301.0,-1.2732150305782877,-1.2393085913053914,-1.2393085913053914,-1.2052435647397228,-1.2410976267941927
2019-11-30,Z304KBNT,ST4000DM000,0,881131920.0,36381.0,36300.0,53264427448.0,194136400609.0,-1.1927249947213143,-1.182922110972511,-1.182922110972511,-1.1663241073898742,-1.1745095451724494
2019-12-01,Z304KBNT,ST4000DM000,0,883261305.0,36405.0,36324.0,53280914640.0,194430166606.0,-1.1274800075981888,-1.1265356306396306,-1.1265356306396306,-1.128753502673261,-1.1159562890323202
2019-12-02,Z304KBNT,ST4000DM000,0,885144225.0,36429.0,36348.0,53305059152.0,194655645299.0,-1.0697867810779138,-1.0701491503067502,-1.0701491503067502,-1.0737335868241868,-1.0710140159299282
2019-12-03,Z304KBNT,ST4000DM000,0,886992530.0,36453.0,36372.0,53332024760.0,194939821457.0,-1.0131541684105903,-1.0137626699738695,-1.0137626699738695,-1.0122850272931798,-1.0143722005455158
2019-12-04,Z304KBNT,ST4000DM000,0,889147840.0,36477.0,36396.0,53351164152.0,195258650616.0,-0.9471148316084883,-0.9573761896409891,-0.9573761896409891,-0.968670654915621,-0.9508233705157798
2019-12-05,Z304KBNT,ST4000DM000,0,890583478.0,36501.0,36420.0,53375066384.0,195545408200.0,-0.9031264580529924,-0.9009897093081087,-0.9009897093081087,-0.9142028407289005,-0.893667026903702
2019-12-06,Z304KBNT,ST4000DM000,0,892337443.0,36525.0,36444.0,53401765992.0,195844348117.0,-0.8493844509291453,-0.8446032289752283,-0.8446032289752283,-0.8533604354086661,-0.8340825082413535
2019-12-07,Z304KBNT,ST4000DM000,0,895183039.0,36549.0,36468.0,53428652128.0,196169482176.0,-0.7621945466245608,-0.7882167486423478,-0.7882167486423478,-0.792092974702616,-0.7692769894579565
2019-12-08,Z304KBNT,ST4000DM000,0,897260989.0,36573.0,36492.0,53454170856.0,196425358098.0,-0.698525543136465,-0.7318302683094674,-0.7318302683094674,-0.7339415294741762,-0.7182759595431236
2019-12-09,Z304KBNT,ST4000DM000,0,898854877.0,36597.0,36516.0,53478574448.0,196568497765.0,-0.6496883427073719,-0.6754437879765869,-0.6754437879765869,-0.6783312285389105,-0.6897454499836262
2019-12-10,Z304KBNT,ST4000DM000,0,900257362.0,36621.0,36540.0,53501116592.0,196832044256.0,-0.6067157868917834,-0.6190573076437065,-0.6190573076437065,-0.6269627491951281,-0.6372155270179154
2019-12-11,Z304KBNT,ST4000DM000,0,901496284.0,36645.0,36564.0,53530932416.0,197134873323.0,-0.5687548498435009,-0.5626708273108261,-0.5626708273108261,-0.5590191880475348,-0.5768558253921098
2019-12-12,Z304KBNT,ST4000DM000,0,903151862.0,36669.0,36588.0,53556713712.0,197484487224.0,-0.5180274495418503,-0.5062843469779456,-0.5062843469779456,-0.5002694093649063,-0.507170999699357
2019-12-13,Z304KBNT,ST4000DM000,0,904161849.0,36693.0,36612.0,53577198552.0,197778631138.0,-0.4870811487040384,-0.4498978666450651,-0.4498978666450651,-0.4535890634137542,-0.4485424173774141
2019-12-14,Z304KBNT,ST4000DM000,0,906556700.0,36717.0,36636.0,53607334448.0,198107940376.0,-0.41370220470997227,-0.3935113863121847,-0.3935113863121847,-0.3849161301212344,-0.3829047045078585
2019-12-15,Z304KBNT,ST4000DM000,0,908688752.0,36741.0,36660.0,53634767536.0,198434418341.0,-0.3483754999168821,-0.3371249059793042,-0.3371249059793042,-0.32240228874642257,-0.31783131921489316
2019-12-16,Z304KBNT,ST4000DM000,0,910755282.0,36765.0,36684.0,53661102960.0,198618464200.0,-0.2850564086113865,-0.28073842564642376,-0.28073842564642376,-0.262389776903993,-0.2811474128621879
2019-12-17,Z304KBNT,ST4000DM000,0,912712222.0,36789.0,36708.0,53688325720.0,198965490756.0,-0.22509518736641226,-0.2243519453135433,-0.2243519453135433,-0.20035522576543463,-0.21197829516850583
2019-12-18,Z304KBNT,ST4000DM000,0,914805544.0,36813.0,36732.0,53724200624.0,199251373545.0,-0.1609551812451352,-0.16796546498066287,-0.16796546498066287,-0.11860438320652905,-0.15499631515271972
2019-12-19,Z304KBNT,ST4000DM000,0,916436224.0,36837.0,36756.0,53758044032.0,199564307653.0,-0.11099066303826396,-0.1115789846477824,-0.1115789846477824,-0.04148286340915746,-0.09262248302841561
2019-12-20,Z304KBNT,ST4000DM000,0,918395347.0,36861.0,36780.0,53792766984.0,199868581343.0,-0.05096255402668587,-0.055192504314901955,-0.055192504314901955,0.037642939467762725,-0.03197484004313082
2019-12-21,Z304KBNT,ST4000DM000,0,919977991.0,36884.0,36803.0,53816347096.0,200139233013.0,-0.0024698730880617953,-0.001155460662558185,-0.001155460662558185,0.09137671457788873,0.021971282789675108
2019-12-22,Z304KBNT,ST4000DM000,0,923034816.0,36908.0,36827.0,53841234592.0,200414155224.0,0.09119215034248199,0.05523101967032227,0.05523101967032227,0.14808972396131154,0.07676860720327502
2019-12-23,Z304KBNT,ST4000DM000,0,924517080.0,36932.0,36851.0,53862400280.0,200566186749.0,0.1366091583485836,0.11161750000320272,0.11161750000320272,0.19632156946921636,0.10707143637890437
2019-12-24,Z304KBNT,ST4000DM000,0,926119359.0,36956.0,36875.0,53890841704.0,200723782654.0,0.1857034615030881,0.1680039803360832,0.1680039803360832,0.2611331819428018,0.1384833543215397
2019-12-25,Z304KBNT,ST4000DM000,0,927911498.0,36980.0,36899.0,53920628352.0,201005015957.0,0.2406151312940612,0.22439046066896362,0.22439046066896362,0.3290102575443292,0.19453860167439632
2019-12-26,Z304KBNT,ST4000DM000,0,929321451.0,37004.0,36923.0,53934145400.0,201269648678.0,0.28381650884166876,0.2807769410018441,0.2807769410018441,0.35981257168875647,0.24728503132933125
2019-12-27,Z304KBNT,ST4000DM000,0,930377188.0,37028.0,36947.0,53946972824.0,201603415861.0,0.31616460323061546,0.33716342133472454,0.33716342133472454,0.38904338774502595,0.3138112990286128
2019-12-28,Z304KBNT,ST4000DM000,0,932308481.0,37052.0,36971.0,53961170704.0,201928502765.0,0.37533999279895686,0.393549901667605,0.393549901667605,0.42139716498580226,0.3786074189066856
2019-12-29,Z304KBNT,ST4000DM000,0,933810901.0,37076.0,36995.0,53976514320.0,202236919607.0,0.42137458661525895,0.4499363820004854,0.4499363820004854,0.4563618170417438,0.44008087237637267
2019-12-30,Z304KBNT,ST4000DM000,0,935772794.0,37100.0,37019.0,53999523240.0,202462076435.0,0.4814875692473101,0.5063228623333659,0.5063228623333659,0.5087939739715701,0.4849589915467918
2019-12-31,Z304KBNT,ST4000DM000,0,938093119.0,37124.0,37043.0,54022673472.0,202774100928.0,0.5525830145267999,0.5627093426662464,0.5627093426662464,0.5615481491864818,0.547151519774022
2020-01-01,Z304KBNT,ST4000DM000,0,939842687.0,37148.0,37067.0,54045771856.0,203110867757.0,0.606190296268257,0.6190958229991268,0.6190958229991268,0.6141841744633478,0.614275675051721
2020-01-02,Z304KBNT,ST4000DM000,0,942165059.0,37172.0,37091.0,54062971456.0,203419599779.0,0.6773484622340676,0.6754823033320072,0.6754823033320072,0.6533781968829243,0.6758119500033315
2020-01-03,Z304KBNT,ST4000DM000,0,943905325.0,37196.0,37115.0,54081890464.0,203721585434.0,0.7306707279402754,0.7318687836648877,0.7318687836648877,0.6964903636605323,0.7360035432729217
2020-01-04,Z304KBNT,ST4000DM000,0,946372791.0,37220.0,37139.0,54099950304.0,204037962863.0,0.8062746170428803,0.7882552639977681,0.7882552639977681,0.7376446796826469,0.7990636960011918
2020-01-05,Z304KBNT,ST4000DM000,0,948400950.0,37244.0,37163.0,54117657192.0,204352823092.0,0.8684180095428985,0.8446417443306486,0.8446417443306486,0.777994697430323,0.8618214413674014
2020-01-06,Z304KBNT,ST4000DM000,0,950065677.0,37268.0,37187.0,54143667528.0,204486397742.0,0.9194257379144798,0.901028224663529,0.901028224663529,0.83726640679128,0.8884454576768114
2020-01-07,Z304KBNT,ST4000DM000,0,951859733.0,37292.0,37211.0,54162774496.0,204742103796.0,0.9743961451532677,0.9574147049964095,0.9574147049964095,0.880806892160831,0.9394126296073452
2020-01-08,Z304KBNT,ST4000DM000,0,954327096.0,37316.0,37235.0,54197319672.0,205004126405.0,1.049996878305364,1.0138011853292899,1.0138011853292899,0.9595275834927348,0.9916388133589041
2020-01-09,Z304KBNT,ST4000DM000,0,955471747.0,37340.0,37259.0,54224607112.0,205302121371.0,1.0850693239906077,1.0701876656621705,1.0701876656621705,1.0217095258130706,1.0510349849745968
2020-01-10,Z304KBNT,ST4000DM000,0,956425314.0,37364.0,37283.0,54249035912.0,205607341299.0,1.1142868993168347,1.126574145995051,1.126574145995051,1.0773772701142956,1.1118712315305785
2020-01-11,Z304KBNT,ST4000DM000,0,958412620.0,37388.0,37307.0,54284691928.0,205958515489.0,1.175178543796208,1.1829606263279313,1.1829606263279313,1.158629316120992,1.1818670530581201
2020-01-12,Z304KBNT,ST4000DM000,0,959663867.0,37412.0,37331.0,54309234336.0,206277738018.0,1.2135171224951513,1.2393471066608117,1.2393471066608117,1.214555947518373,1.2454942893520362
2020-01-13,Z304KBNT,ST4000DM000,0,961492770.0,37436.0,37355.0,54340272168.0,206466819935.0,1.2695552521356088,1.2957335869936921,1.2957335869936921,1.2852841902253571,1.2831819796587112
2020-01-14,Z304KBNT,ST4000DM000,0,963853526.0,37460.0,37379.0,54363521304.0,206816035850.0,1.3418895152307473,1.3521200673265727,1.3521200673265727,1.3382637454254653,1.35278747902903
2020-01-15,Z304KBNT,ST4000DM000,0,965801977.0,37484.0,37403.0,54390049728.0,207151655809.0,1.4015906310012827,1.4085065476594532,1.4085065476594532,1.3987160608869895,1.4196830408903527
2020-01-16,Z304KBNT,ST4000DM000,0,967160804.0,37508.0,37427.0,54422601096.0,207452248589.0,1.443225492765386,1.4648930279923336,1.4648930279923336,1.47289331193817,1.4795970071796964
2020-01-17,Z304KBNT,ST4000DM000,0,969407626.0,37532.0,37451.0,54443081848.0,207749134033.0,1.5120687843533118,1.521279508325214,1.521279508325214,1.519564342256188,1.5387720295591856
